step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
40,CASH_OUT,570606.37,C880057130,0,0,C865080914,582583.1,1153189.47,0
42,CASH_IN,9379.41,C21703933,901604.02,910983.43,C895790851,7135743.47,7211349.47,0
18,CASH_OUT,223224.11,C47945487,0,0,C903382232,1248893.49,1472117.61,1
38,PAYMENT,6983.4,C1041912483,10831,3847.6,M1310023946,0,0,0
47,CASH_OUT,22876.32,C369675401,0,0,C873106735,169810.87,192687.18,0
13,CASH_OUT,171092.81,C394462276,0,0,C1320217924,5792059.01,5963151.82,1
14,CASH_IN,70523.52,C1963623953,5190337.19,5260860.71,C2000052107,1079924.51,997564.85,0
16,CASH_OUT,51192.94,C1828962632,0,0,C1240191830,297356.05,348548.99,0
14,PAYMENT,5133.54,C816714831,203505,198371.46,M76047597,0,0,0
20,PAYMENT,606.48,C1574119881,1007181.56,1006575.08,M138034151,0,0,1
35,CASH_OUT,33677.75,C420978341,0,0,C1039928121,65224,0,0
36,CASH_IN,4459.01,C1168726666,2143245.15,2147704.16,C2116445759,194470.27,190011.26,0
15,TRANSFER,190541.03,C1463900691,443707.62,253166.59,C622432136,29817.64,41810.03,0
9,CASH_OUT,404164.19,C105143994,465494.03,61329.84,C1663165083,564967.89,1444558.75,0
42,PAYMENT,21436.33,C110096656,456012.96,434576.64,M881391182,0,0,0
35,TRANSFER,854538.96,C392770912,41694,0,C841759677,0,854538.96,1
18,CASH_OUT,146237.32,C1641960080,19905,0,C1164809108,118599.77,408368.18,0
38,TRANSFER,164803.1,C2047718202,236879,72075.9,C194199196,300707.15,465510.25,0
14,PAYMENT,2896.63,C1342793765,0,0,M870365185,0,0,0
7,PAYMENT,1894.15,C616799459,803349.99,801455.84,M1691377154,0,0,0
44,CASH_IN,95741.79,C1093452261,1196487.88,1292229.67,C2119120948,269089.7,173347.9,1
15,CASH_IN,54761.06,C1777560308,2442886.91,2497647.97,C541756540,197958.74,143197.69,0
42,PAYMENT,6903.46,C2027140531,0,0,M1639990589,0,0,0
36,PAYMENT,30850.68,C1427940531,51195,20344.32,M44599001,0,0,0
10,PAYMENT,18810.67,C637461176,0,0,M1756243585,0,0,0
20,CASH_OUT,197292.39,C2002809745,0,0,C303475204,5856107.68,6053400.07,1
17,PAYMENT,40219.55,C1878230620,96833,56613.45,M961344150,0,0,0
15,CASH_IN,90783.36,C1487682615,1499252.37,1590035.73,C1084393672,3159279.6,3214677.24,1
39,CASH_IN,137075.74,C961772812,355157,492232.74,C1066206084,364,0,0
35,PAYMENT,6359.2,C830242700,3028,0,M1680930146,0,0,0
38,CASH_OUT,298246.16,C1152988176,45307,0,C946349172,0,298246.16,0
17,PAYMENT,7635.55,C679571111,0,0,M722188330,0,0,0
19,CASH_IN,227621.69,C1379987279,11636,239257.69,C316342227,922624.14,695002.45,1
17,PAYMENT,7261.22,C1556806618,266658.13,259396.91,M41766515,0,0,0
35,CASH_IN,19669.95,C1802958469,47791,67460.95,C2077098348,674051.08,654381.13,0
44,CASH_OUT,14056.12,C1074823626,50636,36579.88,C1494342053,0,14056.12,1
15,CASH_IN,226565.34,C1027816506,2123575.58,2350140.93,C344610846,6268753.92,6645850.18,1
20,CASH_IN,16803.76,C922630385,30017,46820.76,C1164809108,275355.08,205518.65,0
13,CASH_OUT,227896.84,C1332319768,154,0,C1750837487,0,227896.84,0
13,CASH_OUT,228894.52,C508276258,806860.74,577966.21,C1011560708,0,228894.52,0
18,CASH_IN,135955.52,C47750052,428491.01,564446.53,C1702988817,1937152.48,2033068.92,0
9,TRANSFER,1530420.39,C178067260,0,0,C1635341595,6191938.31,7722358.7,0
18,CASH_OUT,79911.21,C389319031,0,0,C42884870,919514.22,999425.44,1
14,CASH_OUT,223109.79,C1606005126,148004,0,C463087796,0,143841.74,0
,CASH_OUT,,C899263443,,,C1138815276,,,
13,CASH_OUT,14613.5,C180953865,900712.58,886099.08,C1138789406,578776.06,593389.56,0
16,CASH_IN,508694.61,C2028050748,3002333.55,3511028.16,C1927218192,818467.51,309772.89,0
94,PAYMENT,6079.07,C54921437,25976.42,19897.35,M150540836,0,0,0
41,CASH_OUT,278366.87,C1964996990,30464,0,C1117780112,255189.09,200651.63,1
37,PAYMENT,17719.21,C437674727,0,0,M1493060241,0,0,0
13,CASH_IN,97765.16,C1175353598,2489789.37,2587554.53,C991549626,1059419.47,961654.31,0
9,CASH_IN,82033.87,C1377874370,0,82033.87,C1961168996,142376.18,60342.3,0
20,CASH_OUT,200593.57,C1110067595,3061,0,C1582218261,0,200593.57,0
33,CASH_IN,310983.91,C1012672462,448306.6,759290.51,C23101899,1140829.28,829845.37,1
43,CASH_IN,171045.88,C488177657,608983.02,780028.9,C1122676079,390952.76,166888.55,1
10,PAYMENT,26188.87,C882079416,0,0,M1631837258,0,0,0
35,PAYMENT,41214.59,C1613171073,0,0,M155120595,0,0,0
15,PAYMENT,8626.23,C2073378824,149370,140743.77,M2118821482,0,0,0
18,PAYMENT,11045.38,C1255622326,228587.77,217542.39,M90268973,0,0,1
17,CASH_OUT,342608.94,C1884672745,0,0,C1239152373,412318.87,754927.81,0
93,PAYMENT,1483.61,C1939982893,4021.96,2538.35,M1642313299,0,0,0
15,PAYMENT,6006.77,C1843101446,19132,13125.23,M952256418,0,0,0
41,CASH_OUT,300646.46,C495059753,54985,0,C1070887158,119475.93,350568.23,0
43,PAYMENT,20761.77,C1613396139,20374,0,M1733291736,0,0,1
43,PAYMENT,11517.67,C363644600,0,0,M1443643273,0,0,1
14,CASH_OUT,160640.11,C198462815,3038,0,C1062374131,0,465693.39,0
21,PAYMENT,200.84,C958707791,0,0,M460762620,0,0,0
38,CASH_OUT,188352.61,C1807248286,49035,0,C1317367242,15800000,16000000,0
37,CASH_IN,120141.78,C762257705,8050333.32,8170475.09,C193408250,364631.52,244489.74,0
18,CASH_OUT,58861.49,C747960244,0,0,C258273908,1707786.36,1921473.85,1
20,CASH_IN,156136.85,C126545787,352984,509120.85,C632950868,426744.79,353211.38,0
40,CASH_OUT,397912.3,C292373222,16965,0,C1807960856,0,397912.3,0
22,CASH_OUT,37124.83,C32920301,232799.35,195674.52,C865187292,67891.08,105015.91,0
42,CASH_OUT,35940.47,C1859239899,442,0,C150156549,326277.21,362217.68,1
46,CASH_IN,98474.73,C1095182417,17278,115752.73,C741130839,3615.13,0,0
45,CASH_OUT,269133.19,C145535319,0,0,C2136293125,1102718.53,1371851.72,0
12,PAYMENT,865.71,C1286464450,32164,31298.29,M408391305,0,0,0
42,CASH_OUT,171117.11,C945677088,839,0,C525727142,4786,175903.11,0
36,CASH_OUT,19641.5,C1316364382,0,0,C1090677944,318970.66,338612.17,0
44,TRANSFER,572645.98,C1699814054,0,0,C286987860,4569718.36,5142364.34,0
9,PAYMENT,3790.04,C1802869017,30628,26837.96,M495143720,0,0,0
35,CASH_IN,36003.01,C1304633951,748017,784020.01,C19320432,648311.99,612308.98,0
46,CASH_IN,107929.42,C117411631,626156.03,734085.45,C2012581637,1598079.59,1490150.18,1
46,PAYMENT,3293.38,C491884394,0,0,M778507595,0,0,0
15,PAYMENT,18845,C400728192,393932.7,375087.7,M1992882302,0,0,0
14,PAYMENT,6822.17,C389429562,99502,92679.83,M629122041,0,0,0
15,PAYMENT,5477.19,C117960206,0,0,M402548655,0,0,0
41,PAYMENT,15898.94,C255293770,12554.24,0,M1627359423,0,0,0
9,PAYMENT,12923.64,C729758770,0,0,M1094187166,0,0,1
9,PAYMENT,17502.28,C195660277,137040.04,119537.76,M432546325,0,0,0
9,CASH_IN,80369.94,C1064226126,2704687.41,2785057.35,C1478643455,246410,166040.06,1
42,CASH_IN,352755.82,C725360736,114,352869.82,C1393059068,10516,0,0
14,CASH_IN,244104.13,C384467718,2702,246806.13,C144487066,8102228.85,8096731.52,0
23,PAYMENT,7494.21,C2031790204,30953,23458.79,M1428133320,0,0,0
16,PAYMENT,116.87,C1449436451,0,0,M2055796535,0,0,0
14,CASH_OUT,138322.48,C1592506472,55404,0,C188112161,1896710.64,2035033.11,0
36,CASH_OUT,193846.27,C1172595669,49928,0,C290787725,0,193846.27,1
8,PAYMENT,13007.44,C1679225602,8184.77,0,M546731124,0,0,0
43,CASH_OUT,291767.48,C170049267,0,0,C2096431926,1713385.97,2005153.44,0
,CASH_IN,,C973264343,,,C1036179852,,,
42,CASH_OUT,359626.91,C1146159496,13853,0,C967814370,573561.71,933188.62,0
42,PAYMENT,5429.74,C469506879,207522,202092.26,M1094597328,0,0,0
,CASH_OUT,,C1322583896,,,C338863747,,,
18,CASH_IN,64011.64,C220090898,3552092.38,3616104.02,C697852720,3906220.06,3842208.42,0
15,CASH_OUT,331191.37,C479883885,242339,0,C2069241562,0,483323.65,0
37,CASH_OUT,181646.89,C1155043229,10938,0,C262752778,548733.36,730380.24,1
18,CASH_OUT,14992.43,C608459902,0,0,C435395319,23956.55,38948.98,0
43,TRANSFER,1131739.32,C1741626272,0,0,C243194708,6107778.25,7239517.57,0
15,CASH_IN,180811.94,C1634142243,4177766.21,4358578.15,C1721214070,8761892.65,8581080.71,0
15,CASH_OUT,64573.7,C1276519211,838972.63,774398.93,C721290614,196029.34,260603.04,0
43,CASH_IN,278891.21,C1410207213,4198936.81,4477828.02,C2133554365,1135851.14,856959.93,0
16,CASH_OUT,112234.4,C30121982,25493,0,C1945919628,1645266.29,1757500.69,1
13,TRANSFER,432881.15,C871309230,0,0,C1442959476,1539657.1,1972538.24,0
16,PAYMENT,3090.36,C48943575,0,0,M110276106,0,0,1
11,TRANSFER,338088.06,C666062802,14281,0,C1295339831,0,338088.06,0
42,CASH_IN,105246.25,C1929831492,18500000,18600000,C38550412,630997.8,525751.56,0
16,CASH_OUT,75593.38,C301587234,32061,0,C2030560997,575177.8,503736.96,1
15,PAYMENT,11493.65,C1787699681,240076.12,228582.47,M263425319,0,0,0
10,TRANSFER,1244235.23,C957472825,1653,0,C882776288,159037.32,2031615.91,0
40,CASH_OUT,417518.12,C495809985,332,0,C708688171,4470181.08,4887699.2,0
11,CASH_IN,321829.52,C1102647991,1619415.25,1941244.77,C495230275,689139.77,367310.25,0
24,CASH_IN,237009.57,C6595329,9982,246991.57,C1358227492,766390.43,529380.87,1
,CASH_IN,,C176816669,,,C1860726150,,,
,CASH_OUT,,C2139639026,,,C641329355,,,
44,TRANSFER,395991.25,C1454959098,5532,0,C1515074904,0,395991.25,1
15,CASH_OUT,434185.38,C1141021031,49911,0,C1878869232,214034.1,648219.48,0
40,CASH_OUT,308193.16,C1561495407,405492,97298.84,C2104776821,1678558.16,1986751.31,1
19,CASH_OUT,488603.59,C1078830700,0,0,C1315688903,5976853.58,8132880.56,0
18,PAYMENT,9427.98,C991635282,0,0,M1195906824,0,0,0
43,PAYMENT,5371.59,C1676373410,0,0,M1495475107,0,0,1
17,CASH_IN,187955.36,C1157163049,1177842.5,1365797.86,C700589402,206804.87,18849.52,0
16,CASH_OUT,383393.8,C1460802464,101783,0,C883819375,160736.67,402622.85,1
,PAYMENT,,C1924574072,,,M1150688735,,,
17,CASH_IN,38305.9,C1155738448,25739,64044.9,C1491676195,2411251.79,2372945.88,0
15,CASH_IN,344784.12,C1889069992,11700000,12000000,C1485737116,920749.47,356785.44,0
18,CASH_OUT,385581.65,C1902934404,0,0,C2010210730,5034935.67,5420517.32,0
,CASH_IN,,C2133273251,,,C1613810365,,,
13,TRANSFER,251223.07,C1714258732,0,0,C1160861871,1209463.99,1460687.06,0
16,CASH_OUT,147145.65,C1673182404,0,0,C138421144,2551533.01,2698678.66,1
8,PAYMENT,10600.26,C1045926266,0,0,M1984276712,0,0,0
11,PAYMENT,17113.71,C773060812,62679,45565.29,M248950099,0,0,0
47,CASH_OUT,263767.84,C9204459,0,0,C888694515,583093.54,846861.38,0
12,CASH_OUT,255708.25,C985924614,11415,0,C1079380880,0,556451.45,1
20,PAYMENT,21258.39,C1434905705,0,0,M913638291,0,0,0
39,PAYMENT,2666.37,C944392053,0,0,M846458845,0,0,0
16,PAYMENT,11607.01,C1593843261,45577,33969.99,M99661317,0,0,1
40,CASH_OUT,258115.4,C748586791,0,0,C1682608629,297639.78,923616.93,0
38,PAYMENT,11528.46,C873974204,0,0,M707414697,0,0,0
40,CASH_OUT,61157.55,C727329097,5001,0,C166473047,0,61157.55,0
20,CASH_OUT,38606.02,C689572887,62071,23464.98,C151269996,447632.04,47725,1
19,PAYMENT,4604.25,C1762363871,40707.1,36102.85,M791532662,0,0,1
,CASH_OUT,,C1723219955,,,C1296356740,,,
39,PAYMENT,5585.84,C17594757,0,0,M614476640,0,0,1
95,PAYMENT,9779.28,C1852565019,192,0,M1583074288,0,0,0
8,CASH_OUT,171297.04,C1907202811,0,0,C1894207825,460313.28,631610.32,0
39,TRANSFER,122683.23,C1768973325,0,0,C2125325777,601597.34,724280.57,1
13,CASH_IN,191960.49,C1159848818,2061635.16,2253595.65,C944036866,431834.1,239873.61,0
10,CASH_OUT,233716.76,C1732376697,22107,0,C273789858,11151,900097.98,0
12,CASH_IN,69430.91,C1056041984,6056207.13,6125638.04,C830615916,2828856.77,2759425.86,1
14,CASH_IN,325067.93,C502726950,1573960.32,1899028.25,C1213488107,495870.79,170802.87,0
41,CASH_IN,267043.94,C181925760,7162,274205.94,C589212481,0,0,0
,CASH_IN,,C116599634,,,C733641619,,,
37,CASH_OUT,48739.75,C2025489001,72627,23887.25,C1222896802,5549444.2,5598183.95,0
19,CASH_OUT,97246.72,C1156385054,4143,0,C116589395,283582.34,380829.06,0
18,CASH_OUT,371178.29,C1894097626,0,0,C1048998032,1512971.3,1884149.59,0
34,CASH_OUT,90045.16,C880245997,0,0,C2094708332,2644860.09,2734905.25,1
17,PAYMENT,1133.82,C727407413,52193,51059.18,M1371147393,0,0,0
8,PAYMENT,7453.37,C438546361,21071,13617.63,M605687913,0,0,0
19,CASH_OUT,178817.36,C1536942525,35854,0,C602182583,3786497.55,3965314.92,0
41,PAYMENT,2815.96,C1564712512,205477,202661.04,M731860662,0,0,1
19,CASH_OUT,182169.19,C1725500675,0,0,C580441921,4861899.44,5231152.38,0
10,PAYMENT,11429.68,C73265883,0,0,M858116337,0,0,0
43,CASH_IN,46836.22,C1534873891,42355,89191.22,C1027692837,2512408.17,2465571.95,0
39,CASH_OUT,437580.98,C306973996,22145,0,C611018486,11800000,12200000,0
10,CASH_IN,217823.81,C551711838,16404,234227.81,C893041125,0,0,1
11,PAYMENT,17491.87,C1045712077,77418,59926.13,M203367966,0,0,0
18,CASH_OUT,48954.13,C1309057480,27766,0,C231674127,0,48954.13,0
15,CASH_OUT,146755.78,C85512158,0,0,C390930468,4766344.8,4913100.58,1
42,TRANSFER,1668927.94,C1628357326,0,0,C1942085631,5016152.34,6685080.28,0
38,PAYMENT,11561.51,C1887560906,11542,0,M1056110970,0,0,0
9,CASH_OUT,209859.66,C138275664,0,0,C721267591,2153751.47,2363611.12,0
,CASH_IN,,C1268696535,,,C1128407310,,,
19,PAYMENT,2584.08,C550099694,28872,26287.92,M327049635,0,0,0
37,PAYMENT,51129.63,C1098490446,5032,0,M1599962527,0,0,1
23,TRANSFER,116379.5,C1572565981,39526,0,C771714658,699133.43,815512.93,0
10,PAYMENT,31655.36,C239440972,11431,0,M1788884648,0,0,0
34,CASH_IN,147402.15,C756599534,4314497.36,4461899.51,C800523009,8778024.35,8630622.2,0
44,PAYMENT,6463.4,C117297311,47589.31,41125.91,M467103806,0,0,0
35,CASH_OUT,137481.4,C1633492349,98394,0,C178018912,492849,630330.4,1
22,CASH_OUT,362029.02,C426976307,0,0,C1920581720,3408710.97,3770739.99,1
43,TRANSFER,587565.09,C381164294,1878,0,C1569191868,0,587565.09,0
11,CASH_IN,14528.51,C1676968811,9561745.22,9576273.74,C76992889,1761652.07,3066856.71,0
9,PAYMENT,21686.66,C1582682876,38536,16849.34,M186949971,0,0,0
44,CASH_IN,123235.95,C333006223,85248,208483.95,C1077763653,0,0,0
12,CASH_IN,250248.37,C1320234262,7300,257548.37,C837981223,0,0,1
5,PAYMENT,2376.34,C642340409,62734,60357.66,M1170475172,0,0,0
17,CASH_IN,58257.31,C2046240062,20700000,20700000,C674559675,159014.31,100757,0
9,PAYMENT,11347.53,C1337944720,249443.71,238096.18,M1541227107,0,0,1
13,CASH_IN,31368.46,C2067840631,2145925.4,2177293.86,C1370563175,125605.8,342036.61,0
6,PAYMENT,24469.38,C1300216352,2886,0,M288043672,0,0,0
36,CASH_OUT,411044.99,C481428208,149736,0,C2143409210,1679400.84,2090445.83,0
38,PAYMENT,15316.03,C414713161,0,0,M15675058,0,0,0
12,PAYMENT,18373.76,C37434177,0,0,M2085755414,0,0,1
42,CASH_IN,145876.74,C1309324943,3914729.43,4060606.18,C1972143257,204889.77,59013.02,0
,PAYMENT,,C1217234977,,,M1278444702,,,
,CASH_OUT,,C2004546937,,,C642244095,,,
10,CASH_IN,221160.85,C629957423,206444,427604.85,C1608828840,3804478.11,2978109.87,0
38,CASH_OUT,281752.88,C1789396754,0,0,C334084185,1099419.89,1381172.76,0
43,CASH_OUT,34933.48,C362202755,0,0,C513148324,1625346.8,1742631.02,1
8,CASH_OUT,116563.88,C655584901,0,0,C157316544,1098701.55,1094373.33,0
19,CASH_IN,88738.64,C579152746,452828.9,541567.54,C829038859,91293.6,2554.96,0
38,CASH_IN,136395.57,C666706328,10323,146718.57,C81666615,1642870.52,1506474.95,0
14,PAYMENT,16742.03,C260321448,51450,34707.97,M605954735,0,0,1
14,CASH_IN,13024.24,C1461810296,20187,33211.24,C1292208831,4810443.41,4986001.99,0
46,PAYMENT,11767.67,C527232640,0,0,M260704303,0,0,0
42,CASH_OUT,64409.08,C868908487,114330.55,49921.47,C745353808,930354.11,879889.92,1
36,CASH_OUT,36553.79,C287632787,0,0,C1080993648,1954396.25,1990950.04,0
,CASH_OUT,,C1840131037,,,C691427087,,,
15,PAYMENT,15114.83,C1330761633,0,0,M735502357,0,0,0
12,PAYMENT,1380.25,C1748700128,0,0,M513491252,0,0,0
39,PAYMENT,8582.34,C927466707,131060,122477.66,M818663097,0,0,1
19,CASH_OUT,501931.56,C1024929751,0,0,C1224081716,1235574.07,1737505.63,0
43,CASH_OUT,20294.75,C490903470,149397,129102.26,C868283274,103396.19,123690.93,1
15,CASH_OUT,62964.59,C948875843,0,0,C1083694367,1100183.51,1163148.1,0
13,CASH_OUT,164824.59,C1413172208,10934,0,C1589572557,294624.37,459448.95,1
36,CASH_IN,18814.5,C1581836936,53086,71900.5,C1015512970,121951.74,103137.24,0
7,PAYMENT,8610.97,C2098269741,104734,96123.03,M775524797,0,0,0
12,CASH_IN,73080.05,C694690968,51159,124239.05,C883481793,367314.78,294234.73,0
34,CASH_OUT,282687.12,C992267029,22431,0,C782316934,0,282687.12,0
35,PAYMENT,6956.04,C314852315,206685.15,199729.12,M1753918649,0,0,1
17,CASH_OUT,150151.09,C207351603,75959,0,C715907650,4037980.06,4352678.99,0
18,CASH_OUT,189716.3,C1129581635,5500,0,C180356981,2098763.44,2288479.74,0
34,PAYMENT,7351.96,C2126574711,0,0,M1333409312,0,0,0
11,PAYMENT,4831.99,C359882269,0,0,M704741640,0,0,0
19,PAYMENT,15806.41,C1019704392,10982,0,M988306244,0,0,0
17,CASH_OUT,19420.32,C1247074204,0,0,C544933918,318100.8,337521.11,0
15,CASH_OUT,467441.91,C1739206957,55794,0,C498599199,51541,518982.91,1
42,PAYMENT,14974.58,C800814917,0,0,M999496521,0,0,0
40,CASH_OUT,85480.54,C1454741255,73,0,C152850391,0,85480.54,0
14,CASH_OUT,1083.99,C2128283804,50501,49417.01,C90310446,18440,0,0
41,CASH_OUT,123988.32,C1689703216,0,0,C34973797,3424791.34,3548779.66,0
20,TRANSFER,261223.84,C1562231226,20505,0,C797420733,428014.94,841835.72,1
19,CASH_OUT,197245.75,C88156206,0,0,C60067865,1736082.45,1933328.2,0
10,CASH_IN,390050.01,C1882277594,52130,442180.01,C45287392,97915.83,0,0
36,CASH_OUT,102651.06,C1685120987,0,0,C2067891171,194788.13,297439.19,0
41,PAYMENT,2231.68,C218396371,102399,100167.32,M1639022539,0,0,0
43,PAYMENT,5132.63,C1802030804,40601,35468.37,M1767784518,0,0,1
44,PAYMENT,1769.8,C729491925,0,0,M2109355354,0,0,0
93,CASH_IN,176979.44,C116668764,349969.97,526949.41,C54792561,1855286.63,1678307.19,0
12,CASH_IN,62691.25,C920465410,120,62811.25,C1565091202,1672,0,0
19,CASH_OUT,90155.17,C35809078,17566,0,C1809716881,6489962.02,6303236.96,0
34,CASH_IN,438819.78,C805349517,10749,449568.78,C565674392,79919.3,349255.02,0
44,CASH_IN,38466.35,C433065009,100154,138620.35,C914416569,0,0,1
37,CASH_OUT,69427.77,C1046747832,0,0,C1235309746,147875.1,217302.87,1
39,PAYMENT,2573.22,C1393468326,0,0,M1187818827,0,0,0
43,CASH_IN,28035.07,C1526070994,39102,67137.07,C1483220562,1895224.59,1867189.53,0
13,CASH_OUT,219837.85,C349658751,0,0,C1436576943,415432.5,635270.35,0
,CASH_OUT,,C172170980,,,C1407286311,,,
,PAYMENT,,C1853484118,,,M794291318,,,
19,CASH_IN,442191.93,C295097584,5003,447194.93,C1541067927,0,0,0
9,PAYMENT,32292.02,C1259738361,951977.38,919685.36,M67316096,0,0,1
15,CASH_OUT,6216.97,C574939854,0,0,C1416278059,705271.47,1131876.81,0
15,CASH_IN,117159.03,C1332017269,2376198.03,2493357.06,C1436576943,1116558.02,999399,0
37,PAYMENT,10561.99,C1182538639,5829,0,M1086877760,0,0,1
17,CASH_OUT,38503.18,C1213739070,333,0,C1146684854,7420.83,1019159.7,0
13,CASH_OUT,166129.16,C1788152238,0,0,C1249531586,2949715.27,3115844.42,1
19,CASH_IN,66695.1,C179199597,17200000,17300000,C784701460,529724.46,195111.67,0
19,CASH_OUT,155265.72,C874686560,21095,0,C1079230839,34611,189876.72,0
34,PAYMENT,19819.43,C440439865,80063,60243.57,M165823938,0,0,1
8,PAYMENT,4583.3,C1493664958,431,0,M205560590,0,0,0
,TRANSFER,,C2018884208,,,C884832268,,,
33,CASH_OUT,33670.04,C1203886632,0,0,C685145955,47776.33,81446.37,0
,PAYMENT,,C406142481,,,M260123351,,,
35,CASH_OUT,250780.4,C2082762169,24459,0,C722914837,3701,254481.4,0
39,PAYMENT,15990.2,C2016254720,101453,85462.8,M994391036,0,0,0
40,CASH_IN,192794.7,C1923040646,7049659.06,7242453.76,C1287053429,248214.79,55420.09,1
45,TRANSFER,281471.57,C1905615914,0,0,C633691257,3299785.15,3581256.71,0
17,CASH_OUT,123521.58,C910478853,0,0,C1120976797,635518.55,759040.14,0
14,CASH_OUT,122858.27,C2069934907,51465,0,C1049124621,18400000,18100000,1
5,CASH_IN,425052.43,C2063332000,5773675.05,6198727.47,C1286084959,2648013.13,2222960.7,0
34,CASH_IN,148617.93,C1462537823,2175711.91,2324329.84,C854139074,4862954.04,5167283.28,0
12,PAYMENT,13547.67,C276073619,145740.2,132192.53,M1049837860,0,0,0
22,TRANSFER,418672.03,C1761590178,0,0,C1915614493,477577.07,896249.11,1
14,CASH_OUT,120937.74,C749926965,0,0,C1867264358,337890.71,383745.83,0
46,CASH_IN,252949.61,C778403982,1666,254615.61,C1020648900,56545.55,0,0
12,PAYMENT,8471.27,C951639181,0,0,M463129791,0,0,0
41,CASH_IN,195659.06,C1717542689,1996462.73,2192121.79,C62440741,1915451.21,1719792.14,1
16,CASH_OUT,93055.98,C365578144,0,0,C1932460503,3317876.81,3410932.8,0
11,PAYMENT,6121.55,C1694645816,850689.28,844567.74,M1994601779,0,0,0
37,CASH_OUT,61696.57,C1522487038,0,0,C410529617,165579.68,227276.25,0
16,PAYMENT,27612.9,C1983160815,0,0,M1854233052,0,0,1
38,PAYMENT,3031.8,C451825929,97682.34,94650.53,M111552241,0,0,0
45,CASH_IN,43313.29,C163167987,3875527.71,3918840.99,C1861692583,923655.64,880342.35,0
10,CASH_OUT,411032.04,C472463862,0,0,C252837416,1018492.72,1490543.7,0
38,PAYMENT,4676.03,C1723476111,41341,36664.97,M107670820,0,0,1
,PAYMENT,,C76614736,,,M1212559510,,,
,CASH_OUT,,C1706883887,,,C187081765,,,
33,TRANSFER,951859.13,C428916499,34186.84,0,C869711287,1799789.65,2751648.77,0
19,PAYMENT,14000.67,C478026446,279020.26,265019.59,M1724127324,0,0,1
33,CASH_OUT,145897.74,C721573098,23680.46,0,C371536128,561499.41,707397.16,0
20,TRANSFER,289259.51,C575849960,31104,0,C1981566667,547506.39,836765.9,0
38,PAYMENT,9322.45,C1710215444,116667.18,107344.73,M709100344,0,0,1
14,CASH_IN,172006.68,C965383977,26195,198201.68,C1133407520,1842,249845,0
10,CASH_OUT,48241.85,C1362662528,0,0,C177457290,414488.34,462730.19,0
42,PAYMENT,10477.1,C1648566157,573305.03,562827.93,M727045458,0,0,1
36,CASH_OUT,198246.78,C1844223300,12692,0,C1311515272,8583876.69,9166766.74,0
94,PAYMENT,6772,C1141297386,69507,62735,M371974668,0,0,0
18,CASH_IN,209019.28,C1966142039,2066,211085.28,C1188566403,401069.86,192050.58,0
43,CASH_IN,10965.89,C2132484575,10848,21813.89,C1555866025,0,0,1
13,CASH_IN,116417.45,C1415662126,19400000,19500000,C704843575,439340.84,322923.39,0
36,PAYMENT,18066.89,C1822411447,70866,52799.11,M1104381536,0,0,0
39,CASH_OUT,423339.7,C2090583756,0,0,C2074628291,1271849.94,1695189.64,1
17,CASH_OUT,320135.61,C1421980635,0,0,C2088397240,1397787.46,1856087.03,0
,PAYMENT,,C698539595,,,M1306927859,,,
46,PAYMENT,9331.86,C2080862086,0,0,M1755050548,0,0,0
20,PAYMENT,4990.21,C251808983,16494.51,11504.3,M2003944140,0,0,1
9,PAYMENT,16159.66,C298450986,0,0,M482325713,0,0,0
34,TRANSFER,136371.61,C1839030013,61773,0,C1103621993,938761.57,1075133.18,0
8,PAYMENT,4820.75,C794200614,6380,1559.25,M517305833,0,0,0
3,PAYMENT,3599.45,C854795811,141076,137476.55,M1005373776,0,0,0
42,CASH_OUT,386703.25,C1598379977,23500,0,C1746509556,11555.22,398258.46,1
34,CASH_IN,43160.98,C1918112432,8485,51645.98,C364803523,23807.6,343.74,0
19,PAYMENT,15809.83,C611795706,14428.06,0,M1265341109,0,0,0
15,TRANSFER,1781880.04,C710981759,0,0,C218598269,3545109.67,5326989.71,0
11,CASH_OUT,178969.27,C877396181,0,0,C2120120397,1334046,1513015.27,0
20,CASH_OUT,97947.3,C590262417,7060,0,C571794305,0,97947.3,1
42,CASH_IN,440861.92,C735933238,206,441067.92,C266395091,207772.61,0,0
22,CASH_OUT,7450.88,C1261812482,129,0,C134357387,27801.94,35252.83,0
36,CASH_IN,98385.89,C1237073429,3753938.54,3852324.43,C1055978033,174620.85,76234.96,0
14,TRANSFER,199310.36,C2074097831,246,0,C1190394949,30487,210890.94,1
33,CASH_IN,355903.49,C1483881239,11217,367120.49,C86702216,0,0,0
12,PAYMENT,489.47,C395319120,44604,44114.53,M1545533931,0,0,0
13,CASH_OUT,99724.16,C787885840,0,0,C529404054,620537.35,720261.51,0
13,PAYMENT,15819.18,C27431536,13027,0,M820717660,0,0,0
19,CASH_OUT,140068.17,C2139922696,20139,0,C410140116,426485.82,566553.98,1
42,PAYMENT,4062.45,C1454394818,0,0,M1843650145,0,0,0
8,CASH_OUT,60314.49,C437660242,0,0,C1298177219,1301589.46,1618631.97,1
17,PAYMENT,15897.22,C1796686077,678335.61,662438.39,M1119765966,0,0,0
45,DEBIT,300.05,C1437684426,5400,5099.95,C1095282386,1316836.27,1317136.32,0
34,PAYMENT,1656.1,C60137653,0,0,M734378866,0,0,0
,PAYMENT,,C1058513955,,,M234526150,,,
